Bi 213:	Tl 209:	Pb 209:	Bi 209:
845	0	58	9097
845	0	58	9097
845	0	57	9098
845	0	57	9098
845	0	56	9099
845	0	55	9100
845	0	55	9100
845	0	55	9100
845	0	55	9100
845	0	55	9100
844	0	55	9101
844	0	55	9101
844	0	54	9102
844	0	54	9102
844	0	54	9102
843	0	55	9102
843	0	55	9102
843	0	55	9102
842	0	56	9102
842	0	56	9102
842	0	56	9102
841	0	57	9102
841	0	57	9102
841	0	57	9102
841	0	55	9104
841	0	54	9105
841	0	54	9105
840	0	54	9106
839	0	54	9107
839	0	54	9107
838	0	55	9107
838	0	55	9107
837	0	56	9107
837	0	56	9107
837	0	56	9107
837	0	56	9107
836	0	57	9107
836	0	57	9107
836	0	57	9107
836	0	57	9107
836	0	57	9107
835	0	58	9107
834	0	59	9107
834	0	59	9107
833	0	60	9107
833	0	60	9107
833	0	60	9107
832	0	61	9107
832	0	61	9107
832	0	61	9107
832	0	61	9107
832	0	61	9107
832	0	60	9108
831	0	61	9108
831	0	61	9108
831	0	61	9108
831	0	61	9108
831	0	61	9108
831	0	61	9108
830	0	62	9108
830	0	61	9109
830	0	61	9109
830	0	61	9109
830	0	60	9110
830	0	60	9110
829	0	61	9110
829	0	61	9110
828	0	62	9110
828	0	62	9110
827	0	63	9110
826	0	63	9111
826	0	62	9112
826	0	62	9112
826	0	62	9112
826	0	62	9112
826	0	62	9112
826	0	61	9113
826	0	61	9113
826	0	61	9113
825	0	62	9113
825	0	62	9113
825	0	62	9113
824	0	62	9114
824	0	62	9114
824	0	60	9116
824	0	58	9118
823	0	59	9118
823	0	59	9118
822	0	60	9118
821	0	61	9118
821	0	61	9118
821	0	60	9119
821	0	59	9120
821	0	59	9120
821	0	58	9121
821	0	58	9121
821	0	58	9121
821	0	58	9121
821	0	58	9121
821	0	57	9122
821	0	57	9122
820	0	58	9122
820	0	58	9122
819	0	59	9122
819	0	58	9123
819	0	58	9123
819	0	58	9123
819	0	58	9123
818	0	59	9123
818	0	59	9123
818	0	59	9123
817	0	60	9123
817	0	60	9123
817	0	60	9123
817	0	60	9123
817	0	60	9123
816	0	60	9124
816	0	59	9125
816	0	59	9125
816	0	58	9126
815	0	59	9126
815	0	59	9126
814	0	60	9126
814	0	60	9126
814	0	59	9127
814	0	59	9127
814	0	59	9127
814	0	59	9127
813	0	60	9127
813	0	60	9127
813	0	60	9127
813	0	60	9127
813	0	60	9127
813	0	60	9127
813	0	60	9127
813	0	60	9127
813	0	60	9127
812	0	61	9127
811	0	62	9127
811	0	62	9127
811	0	62	9127
811	0	62	9127
811	0	62	9127
811	0	62	9127
811	0	62	9127
811	0	61	9128
811	0	61	9128
811	0	61	9128
809	0	63	9128
809	0	63	9128
809	0	63	9128
809	0	63	9128
809	0	63	9128
809	0	63	9128
808	0	64	9128
808	0	64	9128
808	0	64	9128
808	0	64	9128
807	0	65	9128
807	0	65	9128
807	0	65	9128
807	0	64	9129
807	0	64	9129
807	0	64	9129
807	0	64	9129
807	0	64	9129
807	0	64	9129
806	0	64	9130
806	0	64	9130
806	0	64	9130
806	0	64	9130
806	0	64	9130
806	0	64	9130
806	0	63	9131
806	0	61	9133
806	0	60	9134
806	0	59	9135
806	0	59	9135
806	0	59	9135
806	0	59	9135
806	0	59	9135
806	0	59	9135
806	0	58	9136
806	0	58	9136
806	0	56	9138
806	0	56	9138
806	0	56	9138
806	0	56	9138
805	0	56	9139
805	0	56	9139
805	0	56	9139
805	0	56	9139
805	0	56	9139
805	0	56	9139
805	0	56	9139
805	0	56	9139
805	0	56	9139
805	0	56	9139
805	0	56	9139
805	0	55	9140
805	0	55	9140
804	0	56	9140
804	0	56	9140
804	0	56	9140
804	0	56	9140
804	0	56	9140
804	0	56	9140
804	0	55	9141
803	0	56	9141
803	0	56	9141
802	0	57	9141
802	0	56	9142
801	0	57	9142
801	0	57	9142
801	0	57	9142
800	0	57	9143
800	0	57	9143
800	0	57	9143
800	0	57	9143
800	0	57	9143
800	0	57	9143
800	0	57	9143
800	0	57	9143
800	0	57	9143
799	0	58	9143
799	0	58	9143
799	0	58	9143
799	0	58	9143
799	0	58	9143
799	0	57	9144
799	0	57	9144
799	0	57	9144
798	0	57	9145
798	0	57	9145
798	0	57	9145
798	0	57	9145
798	0	57	9145
797	0	58	9145
797	0	57	9146
797	0	57	9146
797	0	57	9146
797	0	57	9146
797	0	57	9146
797	0	57	9146
797	0	57	9146
797	0	56	9147
797	0	56	9147
797	0	55	9148
797	0	55	9148
797	0	55	9148
797	0	55	9148
797	0	55	9148
796	0	56	9148
795	0	57	9148
795	0	57	9148
794	0	58	9148
793	0	59	9148
792	0	60	9148
792	0	60	9148
792	0	59	9149
792	0	59	9149
792	0	59	9149
792	0	58	9150
792	0	58	9150
792	0	58	9150
792	0	58	9150
792	0	57	9151
792	0	57	9151
791	0	57	9152
791	0	57	9152
791	0	57	9152
790	0	58	9152
790	0	58	9152
789	0	59	9152
789	0	59	9152
789	0	58	9153
789	0	58	9153
789	0	58	9153
789	0	58	9153
788	0	59	9153
788	0	59	9153
788	0	59	9153
788	0	57	9155
788	0	57	9155
788	0	56	9156
788	0	56	9156
788	0	56	9156
787	0	57	9156
787	0	57	9156
787	0	56	9157
786	0	57	9157
786	0	57	9157
786	0	57	9157
786	0	57	9157
786	0	57	9157
786	0	57	9157
786	0	57	9157
786	0	57	9157
786	0	57	9157
786	0	56	9158
785	0	57	9158
785	0	57	9158
785	0	57	9158
785	0	57	9158
785	0	57	9158
785	0	57	9158
785	0	57	9158
785	0	57	9158
785	0	57	9158
785	0	57	9158
785	0	57	9158
785	0	57	9158
784	0	58	9158
783	1	58	9158
783	1	57	9159
783	1	57	9159
783	1	57	9159
783	1	57	9159
783	1	56	9160
783	1	55	9161
782	1	55	9162
782	1	55	9162
782	1	55	9162
781	1	56	9162
781	1	56	9162
781	1	56	9162
781	1	55	9163
781	1	55	9163
780	1	56	9163
780	1	56	9163
780	1	56	9163
779	1	56	9164
779	1	56	9164
779	1	56	9164
778	2	56	9164
778	2	56	9164
778	2	55	9165
777	2	56	9165
776	2	56	9166
776	2	56	9166
776	2	56	9166
776	2	56	9166
776	2	56	9166
776	2	56	9166
776	2	56	9166
776	2	56	9166
776	2	56	9166
776	2	55	9167
776	2	55	9167
776	2	55	9167
776	2	55	9167
776	2	55	9167
776	2	54	9168
776	2	54	9168
776	2	54	9168
776	2	54	9168
776	2	53	9169
776	2	53	9169
776	2	53	9169
776	2	52	9170
775	2	53	9170
775	2	52	9171
775	2	51	9172
775	2	51	9172
775	2	51	9172
774	2	52	9172
774	2	52	9172
774	2	52	9172
773	2	53	9172
773	2	53	9172
772	2	54	9172
772	2	54	9172
771	2	55	9172
771	2	55	9172
771	2	55	9172
771	2	55	9172
771	2	55	9172
771	2	55	9172
771	2	55	9172
770	2	56	9172
770	2	55	9173
770	2	55	9173
770	2	55	9173
770	2	55	9173
768	2	56	9174
768	2	56	9174
768	2	56	9174
768	2	56	9174
768	2	55	9175
768	2	55	9175
768	2	55	9175
768	2	55	9175
768	2	55	9175
767	2	56	9175
766	2	57	9175
766	2	57	9175
766	2	57	9175
766	2	57	9175
765	2	57	9176
765	2	57	9176
764	3	57	9176
764	3	57	9176
764	3	57	9176
764	3	57	9176
764	3	56	9177
764	3	56	9177
764	3	56	9177
764	3	56	9177
764	3	56	9177
764	3	55	9178
763	3	56	9178
763	3	56	9178
763	3	56	9178
763	3	56	9178
760	3	59	9178
760	3	59	9178
760	3	59	9178
760	3	59	9178
760	3	59	9178
760	3	59	9178
760	3	59	9178
760	3	59	9178
760	3	59	9178
760	3	59	9178
760	3	58	9179
760	3	58	9179
760	3	57	9180
760	3	57	9180
760	3	57	9180
760	3	57	9180
760	3	57	9180
760	3	55	9182
760	3	55	9182
760	3	55	9182
759	3	56	9182
758	3	57	9182
758	3	57	9182
758	3	55	9184
758	3	55	9184
758	3	55	9184
758	3	55	9184
758	3	55	9184
758	3	54	9185
758	3	54	9185
758	3	53	9186
758	3	53	9186
758	3	52	9187
758	3	52	9187
758	3	51	9188
757	3	52	9188
756	3	53	9188
755	3	54	9188
754	3	55	9188
754	3	55	9188
754	3	54	9189
754	3	53	9190
754	3	53	9190
754	3	53	9190
754	3	53	9190
753	3	54	9190
753	3	54	9190
753	3	52	9192
752	3	53	9192
752	3	53	9192
752	3	53	9192
752	3	53	9192
752	3	53	9192
752	3	53	9192
751	4	53	9192
751	4	53	9192
751	4	52	9193
751	4	52	9193
751	4	50	9195
749	4	51	9196
749	4	50	9197
748	4	51	9197
748	4	50	9198
747	4	51	9198
747	4	51	9198
747	4	51	9198
747	4	51	9198
746	4	52	9198
746	4	51	9199
746	4	51	9199
746	4	51	9199
746	4	51	9199
746	4	51	9199
746	4	51	9199
746	4	51	9199
746	4	51	9199
746	4	51	9199
746	4	51	9199
746	4	51	9199
746	4	50	9200
746	4	50	9200
746	4	50	9200
745	4	51	9200
744	4	52	9200
744	4	52	9200
743	4	53	9200
743	4	53	9200
743	4	53	9200
743	4	53	9200
743	4	53	9200
743	4	53	9200
743	4	53	9200
743	4	53	9200
743	3	54	9200
741	3	56	9200
741	3	56	9200
740	3	57	9200
740	3	56	9201
740	3	56	9201
740	3	56	9201
740	3	56	9201
739	3	57	9201
739	3	57	9201
739	3	56	9202
739	3	56	9202
739	3	56	9202
739	3	56	9202
739	3	56	9202
739	3	56	9202
739	3	56	9202
739	3	56	9202
738	3	57	9202
738	3	57	9202
738	3	56	9203
738	3	55	9204
738	3	55	9204
738	3	55	9204
737	3	56	9204
737	3	56	9204
736	3	57	9204
735	3	58	9204
735	3	58	9204
735	3	58	9204
735	3	58	9204
734	3	59	9204
734	3	58	9205
734	3	58	9205
734	3	58	9205
734	3	58	9205
734	3	58	9205
733	3	59	9205
733	3	59	9205
733	3	59	9205
733	3	59	9205
733	3	59	9205
733	3	58	9206
733	3	58	9206
733	3	57	9207
733	3	57	9207
733	3	57	9207
732	3	58	9207
732	3	58	9207
731	3	59	9207
731	3	59	9207
731	3	59	9207
731	3	59	9207
731	3	59	9207
731	3	59	9207
731	3	59	9207
731	3	59	9207
731	3	59	9207
731	3	58	9208
731	3	58	9208
731	3	57	9209
730	3	58	9209
730	3	58	9209
730	3	58	9209
730	3	57	9210
730	3	56	9211
730	3	56	9211
729	3	57	9211
728	3	58	9211
728	3	58	9211
728	3	58	9211
728	3	57	9212
728	3	57	9212
728	3	57	9212
727	3	57	9213
727	3	56	9214
727	3	56	9214
727	3	56	9214
727	3	55	9215
727	3	55	9215
727	3	55	9215
727	3	55	9215
727	3	55	9215
727	3	55	9215
727	3	54	9216
726	3	55	9216
726	3	55	9216
726	3	55	9216
726	3	55	9216
726	3	55	9216
726	3	55	9216
726	3	54	9217
726	3	54	9217
726	3	54	9217
725	3	55	9217
725	3	55	9217
725	3	55	9217
724	3	56	9217
723	3	57	9217
723	3	57	9217
722	3	58	9217
722	3	58	9217
721	3	59	9217
721	3	59	9217
721	3	59	9217
721	3	59	9217
721	3	59	9217
721	3	59	9217
721	3	59	9217
721	2	60	9217
721	2	60	9217
721	2	60	9217
721	2	59	9218
721	2	59	9218
721	2	58	9219
721	2	58	9219
720	2	59	9219
720	2	59	9219
720	2	58	9220
720	2	58	9220
720	2	58	9220
720	2	58	9220
720	2	56	9222
720	2	56	9222
719	2	57	9222
717	2	59	9222
717	2	59	9222
716	2	60	9222
716	2	60	9222
716	2	60	9222
715	2	61	9222
715	2	61	9222
715	2	60	9223
715	2	60	9223
715	2	60	9223
714	2	61	9223
714	2	61	9223
713	2	62	9223
713	2	62	9223
713	2	62	9223
712	2	63	9223
711	2	64	9223
711	2	64	9223
709	2	66	9223
709	2	65	9224
709	2	65	9224
709	2	65	9224
708	2	65	9225
708	2	65	9225
707	2	66	9225
707	2	66	9225
707	2	65	9226
707	2	64	9227
706	2	65	9227
706	2	64	9228
706	2	64	9228
706	2	64	9228
706	2	64	9228
706	2	64	9228
706	2	64	9228
706	2	64	9228
705	2	65	9228
705	2	65	9228
705	2	65	9228
705	2	65	9228
704	2	66	9228
704	2	66	9228
704	2	65	9229
704	2	65	9229
704	2	65	9229
704	2	65	9229
703	2	65	9230
703	2	65	9230
703	2	65	9230
702	2	66	9230
702	2	65	9231
702	2	65	9231
701	2	66	9231
701	2	66	9231
701	2	65	9232
701	2	65	9232
701	2	65	9232
701	2	65	9232
700	2	66	9232
700	2	66	9232
700	2	66	9232
700	2	66	9232
700	2	66	9232
698	2	68	9232
698	2	68	9232
698	2	67	9233
698	2	67	9233
696	2	69	9233
696	2	69	9233
696	2	68	9234
696	2	68	9234
696	2	68	9234
696	2	68	9234
696	2	68	9234
696	2	68	9234
696	2	67	9235
696	2	66	9236
696	2	66	9236
696	2	66	9236
696	2	66	9236
696	2	65	9237
696	2	65	9237
696	2	65	9237
696	2	65	9237
696	2	65	9237
696	2	65	9237
695	2	65	9238
695	2	65	9238
695	2	64	9239
695	2	64	9239
695	2	64	9239
695	2	64	9239
695	2	62	9241
695	2	61	9242
695	2	60	9243
694	2	61	9243
694	2	61	9243
694	2	61	9243
694	2	61	9243
694	2	61	9243
694	2	61	9243
694	2	61	9243
694	2	61	9243
694	2	61	9243
694	2	60	9244
693	2	61	9244
693	2	61	9244
693	2	61	9244
693	2	61	9244
692	2	62	9244
692	2	62	9244
692	1	63	9244
692	1	63	9244
691	1	64	9244
690	1	65	9244
690	1	64	9245
690	1	63	9246
690	1	63	9246
689	1	64	9246
689	1	63	9247
688	1	64	9247
688	1	64	9247
688	1	64	9247
688	1	64	9247
688	1	64	9247
688	1	64	9247
688	1	64	9247
688	1	64	9247
688	1	64	9247
688	1	64	9247
688	1	64	9247
688	1	63	9248
688	1	63	9248
688	1	62	9249
687	1	63	9249
687	1	63	9249
687	1	63	9249
686	1	64	9249
686	1	64	9249
686	1	64	9249
686	1	64	9249
686	1	64	9249
686	1	64	9249
686	1	63	9250
686	1	63	9250
686	1	63	9250
686	1	63	9250
686	1	63	9250
686	1	63	9250
686	1	63	9250
686	1	63	9250
685	1	64	9250
685	1	64	9250
685	1	64	9250
685	1	64	9250
685	1	64	9250
685	1	64	9250
685	1	64	9250
685	1	63	9251
684	1	64	9251
684	1	64	9251
683	1	65	9251
683	1	65	9251
683	1	65	9251
683	1	65	9251
683	1	65	9251
682	1	65	9252
682	1	65	9252
681	1	66	9252
681	1	66	9252
680	1	67	9252
680	1	66	9253
680	1	66	9253
680	1	65	9254
680	1	65	9254
680	1	64	9255
680	1	64	9255
680	1	64	9255
680	1	64	9255
680	1	64	9255
680	1	64	9255
680	1	64	9255
680	1	64	9255
680	1	64	9255
680	1	64	9255
679	1	65	9255
678	1	66	9255
678	1	66	9255
677	1	67	9255
677	1	66	9256
677	1	65	9257
677	1	65	9257
676	1	66	9257
676	1	64	9259
676	1	64	9259
676	1	64	9259
676	1	64	9259
674	1	66	9259
674	1	66	9259
674	1	66	9259
674	1	66	9259
674	1	66	9259
673	1	67	9259
673	1	67	9259
673	1	67	9259
673	1	67	9259
673	1	67	9259
673	1	67	9259
672	1	68	9259
672	1	68	9259
671	1	69	9259
670	1	69	9260
670	1	69	9260
670	1	69	9260
670	1	69	9260
670	1	69	9260
670	1	69	9260
669	1	70	9260
669	1	69	9261
669	1	69	9261
669	1	69	9261
669	1	69	9261
669	1	69	9261
669	1	69	9261
669	1	69	9261
669	1	69	9261
669	1	69	9261
669	1	68	9262
669	1	68	9262
668	1	68	9263
667	1	69	9263
667	1	69	9263
667	1	69	9263
667	1	69	9263
666	1	70	9263
666	1	69	9264
666	1	69	9264
666	1	69	9264
666	1	69	9264
666	1	69	9264
666	1	69	9264
666	1	69	9264
665	1	69	9265
665	1	69	9265
665	1	68	9266
665	1	68	9266
665	1	68	9266
665	1	68	9266
665	1	68	9266
665	1	67	9267
665	1	65	9269
665	1	64	9270
664	1	65	9270
663	1	65	9271
663	1	65	9271
663	1	65	9271
663	1	65	9271
663	1	65	9271
663	1	65	9271
663	1	65	9271
663	1	65	9271
663	1	65	9271
662	1	66	9271
662	1	66	9271
662	1	65	9272
662	1	65	9272
662	1	65	9272
662	1	65	9272
662	0	66	9272
662	0	65	9273
662	0	65	9273
661	0	66	9273
661	0	66	9273
660	0	67	9273
660	0	67	9273
660	0	67	9273
660	0	67	9273
660	0	67	9273
660	0	67	9273
660	0	67	9273
660	0	67	9273
659	0	65	9276
659	0	65	9276
659	0	64	9277
659	0	64	9277
659	0	64	9277
659	0	63	9278
658	0	64	9278
657	0	65	9278
657	0	65	9278
657	0	65	9278
657	0	65	9278
657	0	65	9278
657	0	65	9278
657	0	65	9278
657	0	64	9279
657	0	64	9279
657	0	64	9279
657	0	64	9279
657	0	64	9279
656	0	65	9279
656	0	65	9279
655	0	66	9279
655	0	65	9280
655	0	64	9281
655	0	64	9281
655	0	64	9281
654	0	65	9281
652	0	67	9281
652	0	67	9281
652	0	67	9281
652	0	67	9281
652	0	67	9281
651	0	68	9281
651	0	68	9281
651	0	68	9281
651	0	68	9281
651	0	68	9281
651	0	68	9281
651	0	68	9281
651	0	68	9281
651	0	68	9281
651	0	67	9282
651	0	67	9282
651	0	67	9282
651	0	67	9282
651	0	67	9282
651	0	67	9282
651	0	67	9282
651	0	66	9283
651	0	66	9283
651	0	66	9283
651	0	66	9283
650	0	67	9283
649	0	68	9283
649	0	68	9283
649	0	68	9283
649	0	68	9283
648	0	69	9283
648	0	69	9283
648	0	69	9283
647	0	70	9283
646	0	71	9283
646	0	71	9283
645	0	72	9283
645	0	72	9283
644	0	73	9283
644	0	73	9283
644	0	72	9284
644	0	71	9285
644	0	71	9285
644	0	69	9287
644	0	69	9287
643	0	70	9287
643	0	70	9287
643	0	69	9288
643	0	69	9288
643	0	69	9288
643	0	69	9288
643	0	69	9288
643	0	69	9288
643	0	69	9288
642	0	70	9288
642	0	69	9289
641	0	70	9289
640	0	70	9290
640	0	70	9290
640	0	69	9291
640	0	69	9291
640	0	69	9291
639	0	69	9292
639	0	69	9292
639	0	69	9292
639	0	68	9293
639	0	68	9293
638	0	69	9293
638	0	68	9294
638	0	68	9294
638	0	68	9294
638	0	67	9295
638	0	67	9295
638	0	67	9295
638	0	66	9296
638	0	65	9297
638	0	65	9297
637	0	66	9297
637	0	66	9297
637	0	65	9298
637	0	65	9298
637	0	64	9299
637	0	64	9299
637	0	64	9299
637	0	64	9299
635	0	66	9299
635	0	66	9299
635	0	66	9299
635	0	66	9299
635	0	64	9301
634	0	64	9302
634	0	64	9302
634	0	64	9302
634	0	64	9302
634	0	64	9302
634	0	64	9302
634	0	64	9302
634	0	64	9302
634	0	64	9302
632	0	66	9302
632	0	66	9302
631	0	65	9304
631	0	65	9304
631	0	65	9304
631	0	65	9304
630	0	66	9304
630	0	66	9304
630	0	65	9305
630	0	65	9305
630	0	65	9305
630	0	65	9305
630	0	65	9305
629	0	66	9305
629	0	66	9305
629	0	66	9305
629	0	66	9305
629	0	65	9306
629	0	65	9306
629	0	65	9306
629	0	65	9306
629	0	65	9306
629	0	64	9307
629	0	64	9307
628	0	64	9308
627	0	65	9308
627	0	65	9308
627	0	65	9308
627	0	65	9308
626	1	65	9308
626	1	65	9308
625	1	65	9309
624	1	66	9309
624	1	65	9310
624	1	65	9310
624	1	65	9310
624	1	65	9310
624	1	65	9310
624	1	65	9310
624	1	65	9310
624	1	65	9310
624	1	65	9310
624	1	64	9311
624	1	64	9311
623	1	65	9311
623	1	65	9311
623	1	65	9311
622	1	66	9311
622	1	66	9311
622	1	66	9311
622	1	66	9311
622	1	66	9311
622	1	66	9311
622	1	66	9311
622	1	66	9311
622	1	66	9311
622	1	66	9311
622	1	65	9312
622	1	65	9312
622	1	64	9313
622	1	64	9313
622	1	64	9313
621	1	65	9313
621	1	65	9313
621	1	64	9314
621	1	64	9314
621	1	64	9314
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
621	1	63	9315
620	1	63	9316
619	1	64	9316
619	1	64	9316
619	1	64	9316
619	1	64	9316
618	1	65	9316
618	1	65	9316
618	1	65	9316
618	1	65	9316
618	1	63	9318
617	1	64	9318
617	1	63	9319
617	1	63	9319
617	1	62	9320
617	1	62	9320
617	1	62	9320
617	1	61	9321
617	1	61	9321
617	1	61	9321
617	1	61	9321
617	1	60	9322
617	1	59	9323
617	1	59	9323
617	1	59	9323
617	1	59	9323
617	1	59	9323
616	1	60	9323
614	2	61	9323
614	2	60	9324
614	2	59	9325
613	2	60	9325
613	2	59	9326
613	2	59	9326
613	2	59	9326
613	2	59	9326
613	2	59	9326
612	2	60	9326
612	2	60	9326
612	2	60	9326
612	2	60	9326
612	2	60	9326
611	2	61	9326
611	2	60	9327
610	2	61	9327
610	2	59	9329
610	2	58	9330
609	2	59	9330
609	2	59	9330
609	2	59	9330
609	2	59	9330
609	2	59	9330
608	2	60	9330
608	2	60	9330
608	2	60	9330
607	2	61	9330
607	2	61	9330
607	2	60	9331
607	2	59	9332
607	2	59	9332
607	2	59	9332
607	2	59	9332
607	2	58	9333
607	2	58	9333
607	2	57	9334
607	2	57	9334
607	2	57	9334
607	2	57	9334
607	1	58	9334
607	1	58	9334
607	1	57	9335
607	1	56	9336
606	1	57	9336
606	1	57	9336
606	1	57	9336
606	1	56	9337
606	1	56	9337
606	1	56	9337
606	1	55	9338
606	1	55	9338
606	1	54	9339
606	1	54	9339
605	1	55	9339
605	1	55	9339
605	1	55	9339
605	1	55	9339
604	1	56	9339
604	1	55	9340
604	1	54	9341
604	1	54	9341
603	1	55	9341
603	1	55	9341
603	1	54	9342
603	1	54	9342
603	1	54	9342
603	1	53	9343
603	1	53	9343
603	1	53	9343
603	1	53	9343
603	1	53	9343
603	1	53	9343
603	1	53	9343
602	1	54	9343
602	1	54	9343
602	1	54	9343
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	53	9344
602	1	52	9345
602	1	52	9345
602	1	52	9345
602	1	51	9346
602	1	50	9347
602	1	50	9347
602	1	50	9347
602	1	50	9347
601	1	51	9347
601	1	51	9347
601	1	51	9347
601	1	50	9348
601	1	50	9348
601	1	50	9348
601	1	50	9348
601	1	50	9348
600	1	51	9348
599	1	52	9348
599	1	52	9348
598	1	53	9348
598	1	53	9348
598	1	53	9348
598	1	52	9349
598	1	52	9349
598	1	52	9349
598	0	53	9349
598	0	53	9349
598	0	53	9349
598	0	52	9350
598	0	52	9350
598	0	52	9350
598	0	52	9350
598	0	52	9350
598	0	52	9350
597	0	53	9350
597	0	53	9350
596	0	54	9350
595	0	55	9350
595	0	55	9350
595	0	55	9350
595	0	54	9351
595	0	54	9351
595	0	54	9351
595	0	54	9351
595	0	53	9352
595	0	53	9352
595	0	53	9352
595	0	53	9352
594	0	54	9352
594	0	53	9353
594	0	53	9353
594	0	53	9353
594	0	53	9353
594	0	53	9353
594	0	53	9353
593	0	53	9354
593	0	53	9354
593	0	53	9354
593	0	53	9354
592	1	53	9354
592	1	53	9354
592	1	52	9355
592	1	52	9355
592	1	52	9355
591	2	52	9355
591	2	52	9355
591	2	52	9355
591	2	51	9356
591	2	48	9359
591	2	47	9360
590	2	48	9360
590	2	48	9360
590	2	48	9360
590	2	48	9360
590	2	47	9361
590	2	46	9362
590	2	46	9362
590	2	46	9362
590	1	47	9362
590	1	47	9362
590	1	47	9362
590	1	46	9363
590	1	46	9363
590	1	46	9363
590	1	46	9363
590	1	46	9363
590	1	46	9363
590	1	46	9363
590	1	46	9363
589	1	47	9363
588	1	48	9363
587	1	49	9363
587	1	49	9363
587	1	49	9363
587	1	49	9363
587	1	49	9363
587	1	49	9363
587	1	48	9364
587	1	48	9364
586	1	49	9364
585	1	50	9364
585	1	50	9364
585	1	50	9364
585	1	49	9365
585	1	49	9365
585	1	49	9365
585	1	49	9365
584	1	50	9365
584	1	50	9365
584	1	50	9365
584	1	50	9365
584	1	50	9365
584	1	49	9366
584	1	49	9366
583	1	50	9366
583	1	49	9367
583	1	49	9367
583	1	49	9367
583	1	49	9367
583	1	49	9367
583	1	49	9367
583	1	49	9367
583	1	49	9367
583	1	49	9367
582	1	50	9367
582	1	49	9368
582	1	49	9368
582	1	49	9368
582	1	48	9369
582	1	48	9369
582	1	48	9369
582	1	48	9369
582	1	47	9370
582	1	47	9370
582	1	47	9370
582	1	47	9370
582	1	47	9370
582	1	47	9370
581	1	48	9370
581	1	48	9370
581	1	48	9370
581	1	48	9370
580	1	49	9370
580	1	49	9370
580	1	49	9370
580	1	49	9370
580	1	48	9371
580	1	48	9371
580	1	48	9371
579	1	49	9371
579	1	49	9371
579	1	49	9371
579	1	49	9371
579	1	48	9372
579	1	48	9372
579	1	47	9373
578	1	47	9374
578	1	47	9374
578	1	47	9374
578	1	47	9374
578	1	47	9374
578	1	47	9374
578	1	45	9376
578	1	45	9376
577	1	46	9376
577	1	46	9376
577	1	46	9376
577	1	46	9376
577	1	46	9376
577	1	46	9376
577	1	46	9376
577	1	46	9376
577	1	46	9376
577	1	46	9376
577	1	46	9376
577	1	46	9376
577	1	45	9377
576	2	45	9377
576	2	44	9378
576	2	44	9378
576	2	44	9378
576	2	44	9378
576	2	44	9378
576	2	44	9378
576	2	44	9378
576	2	44	9378
576	2	44	9378
576	2	44	9378
576	2	44	9378
576	2	44	9378
576	2	43	9379
576	2	43	9379
576	2	43	9379
576	2	43	9379
576	2	43	9379
576	2	42	9380
576	2	42	9380
576	2	42	9380
575	2	43	9380
575	2	43	9380
575	2	43	9380
575	2	42	9381
575	2	42	9381
575	2	41	9382
575	2	41	9382
575	2	41	9382
575	2	41	9382
575	2	41	9382
575	2	41	9382
575	2	41	9382
575	2	41	9382
575	2	41	9382
575	2	41	9382
575	2	41	9382
575	2	40	9383
575	2	40	9383
575	2	40	9383
575	2	40	9383
574	2	41	9383
574	2	41	9383
574	2	41	9383
574	2	41	9383
574	2	40	9384
574	2	40	9384
574	2	39	9385
574	2	39	9385
574	2	39	9385
574	2	38	9386
574	2	38	9386
574	2	38	9386
573	2	39	9386
573	2	39	9386
573	2	39	9386
573	2	39	9386
572	2	40	9386
572	2	40	9386
572	2	39	9387
572	2	39	9387
572	2	38	9388
572	2	38	9388
572	2	38	9388
571	2	39	9388
571	2	39	9388
571	2	38	9389
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	37	9390
571	2	36	9391
571	2	36	9391
571	2	36	9391
571	2	35	9392
571	2	34	9393
571	2	34	9393
571	2	34	9393
571	2	34	9393
571	2	34	9393
570	2	35	9393
570	2	35	9393
570	2	35	9393
570	2	34	9394
570	2	33	9395
570	2	33	9395
570	2	33	9395
570	2	33	9395
570	2	33	9395
570	2	33	9395
569	2	34	9395
569	2	34	9395
569	2	34	9395
568	2	35	9395
567	2	35	9396
567	2	35	9396
567	2	35	9396
566	2	36	9396
566	2	36	9396
566	2	35	9397
566	2	35	9397
566	2	35	9397
566	2	35	9397
566	2	35	9397
566	2	35	9397
566	2	35	9397
566	2	35	9397
566	2	35	9397
566	2	35	9397
566	2	35	9397
566	2	35	9397
566	2	35	9397
